review_text,label
kirain batu ruang angkasa gak tahunya batu muntahan gunung merapi wisata jeep merapitermasuk bungker lindung rumah rumah erupsi merapi,neg
 skitar gunung merapikita batu wjh manusiamata hidung mulutpemandangan batu indah eloksayang penambang pasirjadi rusak sdikit gersanghijaunya gunung sdikit rusak,neg
bentuk batu wajah alien sehinggga batu alien aneh suasana punung merapi pemandangan bagus capai jeep,neg
 batu melemparkan seberang lembah letusan  wajah batu gunung merapi latar bagus foto sopir senang foto ,neg
bentuk batu wajah alien sehinggga batu alien aneh suasana punung merapi pemandangan bagus capai jeep,neg
 batu melemparkan seberang lembah letusan  wajah batu gunung merapi latar bagus foto sopir senang foto ,neg
trs grande boutique de crations en argent certaines faites la main nous avons pu visiter les lieux ils fabriquent les bijoux accueil trs sympathique prix fixes par contre de ngociation possible mais rien nest excessif,neg
 habis tur perjalan botol benarbenar sukanya maria kuat senang benarbenar peduli rumah benarbenar maria meninggalkan teman jelajahi guagua tabung matahari terbit candi borobudur jeep gunung berapi rencana  benarbenar pesan perjalan botol,neg
 habis maria rencana ketiga pagi rencana jatuh berpesan maria maria buang perjalan istana air pasar suvenir  matahari terbenam titik  paralayang berangin matahari terbenam titik duning pasir  indah jalan setapak  bagus aktivitas makan malam pasar ikan pesan maria  habis sunset seafood segar makan maria  memasaknya permata tersembunyi maria makan laut segar harga bagus hotel pantai sempurna matahari terbenam laut merekomendasi tinggal perjalan teman sesal rencana perjalan maria ,neg
grup bingung amerika hong kong pekan paskah betapa perjalan botol tripadvisor memanggil maria dingin jadwal kuil utama borobudur prambanan khaosan alam gunung merapi kidul gua sungai  air terjun sri gethuk harga wajar syukur  pekan paskah ramah ramah bantu pengalaman indonesia situs  situs fakta lompat tebing meter sungai salah nyata lakukan maria terbaik keluarga benarbenar  tualangan ,neg
pesan perjalan maria ulasan ta jalan senang puas keputusan maria ramah bantu sulit perjalan paksa dipandang jadwal disepakati tips wisata lokal  explorer indonesia kontak pemandu ubud tujuan bertugas beruntung  terima kasih maria pertahankan kerja merekomendasi wisatawan ,neg
 senang pesan marias layanan perjalan diperlakukan temanteman jalan lancar keahliannya,neg
 butuh informasi bantu pesan tiket perjalan bagus perjalan  botol wajah ramah berbicara bahasa inggris harga jujur  kantor jl prawirotaman esok mudah  ,neg
 minggu keliling indonesia tujuan tinggal malam jalan kota botol perjalan indonesia staf ramah perjalan ,neg
 senang jeruk iwuk lucu senang ramah perjalan lengkap khawatir percaya perjalan  ,neg
 tur borobudur matahari terbit matahari terbenam ramayana ballet pranbanan hotelnya kompeten aman berterima kasih  terima kasih staf ,neg
 benarbenar peduli perjalan aman sialan senang pelancong solo keliling temanteman tertawa pelakku benci merekomendasi kuat ,neg
 kota  beda benarbenar  lakukan perjalan perjalan membotolkan salah pengalaman altitud ramah fleksibel pribadi profesional ,neg
 kota  beda benarbenar  lakukan perjalan perjalan membotolkan salah pengalaman altitud ramah fleksibel pribadi profesional ,neg
resto singgah pantai drini pemandangan malam  lihat pesawat   murah sayangnya resto  makan udara dingin enak santai,neg
suasana santai  view lampu kota  susu jahe melengkapi keromantisan malam enak ngobrol harga makan minumannya murah  gak dingin hrs jaket malam dingin,neg
 bagus  malam siang spesial kedaikedai menjual makan jalan,neg
pergilah malam singgah kopi santap jagung bakar perjalan pantai pantai gunungkidul,neg
  singgahlah malam area menikmat sunset sunrise salah wisata  pemandangan pemandangan kota duduk ,neg
 cafe ditempat harga terjangkau sekedar duduk duduk pinggir jalan sembari menikmat view bukit teman jagung bakar hangat susu hangat udara dingin ,neg
bagus malam menikmat pemandangan lampulampu penjual makan penjual jagung bakar lelah enak santai,neg
 mendengar  jalan  tebing menghubungkan kota wonosari kota susah  parkir mobil ditempat ,neg
mohon bersih jaga buang sampah sembarang wisatawan  suka segarnya udara pagidisrankan malam pagi gelap ,neg
hola habis main hutan pinus pantai sekitara gunung kidul nggak bukit bintang makan nikmatn jagung bakar kopi dijembatan mushola malam ,neg
nuansa magis pandang gemerlap lampu  harga makan sahabat lokasi ,neg
 pulang menyisir pantai pantai obyek wisata gunungkidul wonosari kota  singgah   bukit bintang ditempat istirahat menikmat jajanan minuman sore malamhari ,neg
sore puas menikmat pantai daerah gunung kidul teman  berhenti istirahat bukit bintang merupaan lepas lelah perjalan pemandangan manja teman jagung bakar teh hangat lengkap istirahat ,neg
 singgah habis siang pantai daerah gunung kidul warungwarung pinggir jalan menjual indomie jagung bakar warung dek pemandangan sunset indah,neg
letak tepi jalan raya wonosari warung cafe lesehan pemandangan menikmat makan  cafe dudukduduk menikmat pemandangan pinggir jalan bahaya jalan raya ,neg
 berpikir kafe pemandangan  jalan penjual makan pinggir jalan jenis makan standard mie,neg
bukit hargodumilah masyarakat menyebutnya  bukit bintang menampakkan bintangbintangnya malam pemandangan kerlap kerlip lampu kota ,neg
bukit bintang resmi bukit bintang pemandangan fantastis kota kemerlap lampilampu menyala rumah hotel restoran kendaraan melintas kota menikmat ,neg
 bukit menikmat kerlap kerlip lampulampu menikmatnya malam jalan tanjak kelok musim liburan jalan padat jalan bukit lengkap fasilitas rumah makan ,neg
lokasi letak timur kota pinggir jalan wonosari pemandangan kota timur bagus  malam nyala lampu lampu penjuru kota ,neg
berhenti perjalan pantai restoran jalan pemandangan bagus kota senang pesawat lepas landas bukit bintang benarbenar kesan,neg
 bagus pemandangan malam menjual indomie buruk kopi hitam jenis acara jalan ,neg
supir berhenti  restoran mencoba transit hotel  pemandangan lembah hijau nnot kolom renang expressway lampu jalan matahari,neg
 keluarga bagus malam dingin  panggang jagung kopi menikmat kota lampu ,neg
jalan tanjak jelek jalan  jurang tembelan foto bagus foto sarang burung foto biaya foto sarang burung sedia papan bertuliskan lucu foto ,neg
obyek salah sunrise mudah cepat jangkau wilayah kota menginap kawasan malioboro keburu menikmat sunrise jurang foto ngarep kopi panas plus mie instanyang mantan mapala mu ,neg
 pagi pagi liat sunrise liat sunrise liat awan awan gardu pandang foto latar gunung,neg
teruntuk suka suasana pagi  foto instagramable bukit panguk kediwung salah alternatif  maraknya wisata daerah bantul ragam  biaya foto kuras kantong suguh lautan awan menyelimuti bukit amazing pokok indah wisatawan jalan jalan wisata penuh batu bergoyang trus terbalas  mantap jiwa kesiangan panas,neg
pemandangan sun rise sertai kabut awanbentangan sungai bukitudara segardan foto,neg
 pagipagi matahari terbit beruntuk matahari terbit kabut negeri awan udara sejuk sedia ,neg
bukit indah sunrise lokasi jalan  lokasi foto ramai mengantre toilet parkir warung,neg
bukit panguk mangunan malioboro kesana  mobil sewa mobil plus driver jalan batu dikhawatirkan medan sepertj sulit bukit,neg
jalan cenderung sempit jalannya rusak kanan kirinya sawah pohon pohon jadiii nature jalan foto gardu pandang sungai sungai pemandangan kebun buah mangunan kamera ,neg
bukit panguk mangunan malioboro kesana  mobil sewa mobil plus driver jalan batu dikhawatirkan medan sepertj sulit bukit,neg
jalan cenderung sempit jalannya rusak kanan kirinya sawah pohon pohon jadiii nature jalan foto gardu pandang sungai sungai pemandangan kebun buah mangunan kamera ,neg
bukit paralayang tujuan wisata indah menikmat pantai selatan parangtritis  sayang akses jalan sulit berpapasan wisatawan pengunjung lokal sulit parkir matic membatalkan kunjungannya semoga fasilitas kedepan,neg
 tpr pantai parangtritis lurus selatan arah atassebelum jalan kelok kanannanti plang namauntuk diusaha motor prima parkir  jalan atasparkir rbpaling kesana sdh panasdiusaha sepatu jalan terjal,neg
 tau wisata edukasi makan tempe bakwan goreng minum teh pohon pemandangan lautkami disuruh menanam biji jagung pilihbaca buku baca puisiqiqiqiqi,neg
 temanteman  indah tersembunyi  tertarik  restoran kalibiru malas kalibiru mendengar kalibiru,neg
  masuk rongga bunker gelap gulita tragedi memilukan letusan merapi penuturan pemandu ditempat relawan meregang nyawa menyelamatkan bunker bunkernya gelap phobia gelap pertimbangkan masuk penasaran memberanikan masuk bunker  destinasi lava tur jip,neg
 salah lokasi  merapi tour shelter lindung masyarakat letusan merapi info tour guide masyarakat berlindung meninggal layak   ,neg
 bunker trip wisata merapi bunker lindung masyarakat letusan awan panas gunung merapi bunker kuat menahan panas letusan gunung merapi berlindung korban  masker jalan debu pagi kabut gunung merapi turun menikmat pemandangan optimal,neg
bunker kaliadem merapi salah  wisata merapi bunker  apada evakuasi awan panas wedus gembel merapi muncul bunker didesign material panas tutup  wisatabangunannnya zaman perang film pd ,neg
 candi barong indah  pagi sore menjelang matahari terbenam landasan bandara kota candi kamar mandi gazebo santai suasana sejuk damaijika  obyek wisata  tebing breksi candi ijo obyek mental mengendarai kendaraan medan tantang jalan lalui batu sulitnya medan pemandangan hijaunya alam kesan perjalan medan batu rumah warung candi barong emanuela semoga besok bertemud,neg
 hebat dinas purbakala merekonstruksi bangunan candi bangunan candi terpendam tanah akibat bencana hebat letusan gunung merapi ditinggalkannya kawasan penduduknya ,neg
candi letak kompleks candi prambanan  barong lumbung jalan candi sewu puing batu tengahtengah  ,neg
hotel letak kuil kompleks candi prambanan puingpuing benarbenar ,neg
 wisata sejarah candi letak bukit hijau manja area terbukanya barat sunset landscape kota akses mudah sepeda vespa sepeda motor mobil pribadi ,neg
akses lokasi sulit jalan tanjak kondisi jalan kelola candi ,neg
  tebing breksi view bagus sore cerah candi ijo letak dukuh groyokan desa sambirejo kecamatan prambanan kabupaten sleman candi lereng barat bukit ramai kawasan barat selatan candi ratu,neg
akses tempuh lokasi candi pusat kota sekita jalan masuk pemukiman warga lokasi objek wisata gunung breksit jalan tanjak parkir luas kendaran ,neg
tujuan ahir ngadem adem beneeer liay wisatawan keluarga bercengkrama candi bagus asih candi proses teliti junlah  peneliti ,neg
 pusat kota liat sunset hunting foto temne kantor biaya murah salah direkomendasi pake kendaraan pribadi,neg
 kompleks candi syiwa terkenal prambanan candi salah candi ijo letak desa sambirejo prambanan sleman candi letak  bukit kapur situsnya candi utama keliling candi kecilkecil,neg
 suka candi inikarena letak candi jogjaletak  lautmaka udara sejukdi parkir lereng ijoyang photo  pintu masuk candi nggak capek kokdan photo pinggir area candisangat,neg
 tau candi teman  jalan tanjak candi tebing breksi meter candi ijo segi ukuran candi ,neg
no free  jalan tanjak rusak batu batu jalan breksi omah dome wisata  sejuk cocok habis sore ,neg
 candi ijo warnya hijau gaes bukit letak candi ijo namane bukit hijau nggak iitulah masyarakat candi candi  diy view kota merapi prmabanan merbabu beruntung,neg
candi ijo timur tempuh motor mobil minibus bersepedatapi tanjak terjal panjaaaang jalan dicor semenbetondan rusak semoga  candi tata rapirumput menghijau,neg
perjalan lokasi terjaldaki jalan rusak berat bayar impas view candi pesonaeksotikromantik cakrawala luas  pemandangan kota indah cocok menyaksikan sun rise sun set kompleks candi ,neg
 candi candi ijo salah candi bercorak hindu  kurun abad masehi kerajaan medang periode mataram pemandangan hamparan kota pagi haribahkan menyaksikan ,neg
 pengagum wisata sejarah candi karya simpan misteri tercantum prasasti prasasti letak teras bertulisan guywan bhuyutan pertapaan prasasti  batu ukur tebal,neg
 sukaaa sm lokasi tebing breksi salah candi krna letak bukit tiket seiklasnya mematok tarif krna  asri bagus view ,neg
candi ijo salah candi bersejarah daerah prambanan pemandangan bagus letak dataran  motor mobil bis sedia parkir toilet bayar ,neg
 dibanyak candi lengkap  candi ijo candi prambanan candi bokocandi letak bukit pemandangan  ramai  ,neg
 langit cerah sunset terliihat indah susah jalan lokasi jalan terjal bayar indah pemandangan candi ijo hamparan sawah kota,neg
 menikmat sunswr destinasi  sesal kunjungnya candi ijo letak tenggara candi boko samlai candi boko teeus arah selatan  jalan piyungan ,neg
 candi ratu boko kendaraan pribadi  seaiknya ,neg
pertamakali candi rangka tata akses jalan kesana rusak parah  candi rapih jalan cor diperlebar sayang candi parkir ,neg
candi   bukit akses lumayan butuh perjuangan jalan tanjak jalan rusak pemandanganya cocok menikmat sunset,neg
  lihat take off landing pesawatview okesyangnya jalan rusak ekstra hati aplgi turun,neg
candi  bukit langit meditasi matahari terbit matahari tenggelam malam bintang bertaburan sayangnya parkir terbatas tamu ,neg
lokasi candi diminati wisatawan akses lokasi candi tantang  jalan bebukit tanjak tajam jalannya  melawati warga  wisatawan sewa motormobil capai lokasi candi ijo  candi,neg
  sensasi bertualang  candi akses candi  sensasi tersendiri kondisi jalan turun kiri kanan jurang bukit perjalan sensasi adrenalin timbul,neg
candi  hijau sematkan perjalan perjuangan   arah akses jalan sanapun bagus mengelupas jalan tanjak perjuangan ,neg
 suasana kota situs candi  matahari terbenam layak  bandara adi sucipto area pendarat kuil salah warisan budaya hindu ,neg
 kuil kuil lokasi terpencil mobil sendiriskuter pemandangan matahari terbenam sayangnya teman awan ,neg
kuil letak meter laut komposisi kuil rumput hijau langit biru simpan salah bangunan tiket masuk murah rupiah asing ,neg
 salah candi hindu indonesia immpress tradisi pemandangan indah bukit ijo matahari terbenam  langit awan ,neg
candi ijo permata tersembunyi jalan dipukuli layak lengkap  wisatawan asing tur peta terbaik sewa sepeda motor transportasi ,neg
 matahari terbenam  kuil duduk santai matahari terbenam musim kemarau jalan ,neg
candi  abad kompleks candi letak dukuh groyokan desa sambirejo kecamatan prambanan kabupaten sleman kuil rasal lokasi bukit gumuk ijo hotel letak timur laut ratu hidung kompleks,neg
jalan sempit batu candi pemandangan takjub pemandangan matahari terbenam indah awan,neg
  hidung temple  kuil hotel lokasi timur ratu hidung temple indah matahari terbenam pesawat lepas landas bandara benarbenar pemandangan gratis,neg
